id;name;images;tags;商品编号：;价格：;品牌：;重量：;评价：;购买数量：;商品总价：;na;产地：;促销价:;剩余时间：;
451;富成牌 精选名贵药材 杜仲 200g;http://www.chishenghuo.com/eimages/201410/goods_img/451_P_1412181116214.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/451_P_1412793856644.jpg;富成牌,精选名贵药材,杜仲,200g,滋补品,药材,海味,调味,养生,休闲零食;YL-3149;$9.99;富成牌;200克; (已有0人评论);减少数量 增加数量;;na;中华;;;
454;中国特产 龙凤牌金针菜;http://www.chishenghuo.com/eimages/201410/goods_img/454_P_1412183220355.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/454_P_1412789217382.jpg;中国特产,龙凤牌金针菜,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL--1774;$2.99;龙凤牌;142克; (已有0人评论);减少数量 增加数量;;na;中华;;;
455;韩国农心台风拉面148g 最新品;http://www.chishenghuo.com/eimages/201410/goods_img/455_P_1412184046486.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/455_P_1412185983676.jpg;韩国农心台风拉面148g,最新品,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;WA-2705;$1.99;NONGSHIM农心;148克; (已有0人评论);减少数量 增加数量;;na;韩国;;;
456;韩国农心纯素辣拉面122g 最新品;http://www.chishenghuo.com/eimages/201410/goods_img/456_P_1412184756368.jpg;韩国农心纯素辣拉面122g,最新品,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;WA-5760;$1.88;NONGSHIM农心;122克; (已有0人评论);减少数量 增加数量;;na;韩国;;;
457;韩国农心大蒜红烧面260g;http://www.chishenghuo.com/eimages/201410/goods_img/457_P_1412185610300.jpg;韩国农心大蒜红烧面260g,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;WA-1634;$3.45;NONGSHIM农心;260克; (已有0人评论);减少数量 增加数量;;na;韩国;;;
458;韩国农心韩式牛肉冷面161g 最新品;http://www.chishenghuo.com/eimages/201410/goods_img/458_P_1412353167136.png;韩国农心韩式牛肉冷面161g,最新品,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;WA-5817;$1.99;NONGSHIM农心;161克; (已有0人评论);减少数量 增加数量;;na;韩国;;;
459;日本雀巢kitkat奇巧烧布丁夹心威化饼干;http://www.chishenghuo.com/eimages/201410/goods_img/459_P_1413923526370.jpg;日本雀巢kitkat奇巧烧布丁夹心威化饼干,饼干,曲奇,威化,饼干,糕点,甜品,休闲零食;WA-6816;$5.99;NESTLE雀巢;80克; (已有0人评论);减少数量 增加数量;;na;日本;;;
460;富成牌 精选名贵药材 淮山 200g;http://www.chishenghuo.com/eimages/201410/goods_img/460_P_1412189659697.jpg;富成牌,精选名贵药材,淮山,200g,滋补品,药材,海味,调味,养生,休闲零食;YL-0641;$9.99;富成牌;200克; (已有0人评论);减少数量 增加数量;;na;中华;;;
464;韩国WANG健康养生米棒 米条 110g;http://www.chishenghuo.com/eimages/201410/goods_img/464_P_1412283447952.jpg;韩国WANG健康养生米棒,米条,110g,沙琪玛,米果,五谷棒,休闲,膨化,薯片,休闲零食;WA-1202;$1.79;韩国WANG食品;110克; (已有0人评论);减少数量 增加数量;;na;韩国;;;
466;台湾我的美丽日记香草润泽保湿香氛面膜 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/466_P_1412292483909.png;台湾我的美丽日记香草润泽保湿香氛面膜,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-9512;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
467;台湾我的美丽日记玫瑰焕采透白香氛面膜 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/467_P_1412292609641.png;台湾我的美丽日记玫瑰焕采透白香氛面膜,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-9499;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
468;台湾我的美丽日记 人参面膜修护赋活 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/468_P_1412292696567.jpg;台湾我的美丽日记,人参面膜修护赋活,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3756;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
470;台湾我的美丽日记官燕窝面膜 全效滋补 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/470_P_1412292976144.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/470_P_1412293054010.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/470_P_1412293054586.jpg;台湾我的美丽日记官燕窝面膜,全效滋补,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3763;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
471;台湾我的美丽日记花椰菜面膜 活力抗氧 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/471_P_1412293390564.jpg;台湾我的美丽日记花椰菜面膜,活力抗氧,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3787;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
472;台湾我的美丽日记白米面膜 保湿透润 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/472_P_1412293491108.jpg;台湾我的美丽日记白米面膜,保湿透润,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3770;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
474;台湾我的美丽日记墨西哥仙人掌面膜高效补水 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/474_P_1412294110202.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/474_P_1412294163638.jpg;台湾我的美丽日记墨西哥仙人掌面膜高效补水,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3602;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
476;台湾统一来一桶红烧牛肉面110克;http://www.chishenghuo.com/eimages/201410/goods_img/476_P_1412366604257.jpg;台湾统一来一桶红烧牛肉面110克,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;YL-18420;$1.39;统一;110克; (已有0人评论);减少数量 增加数量;;na;中华;;;
477;台湾我的美丽日记芦荟面膜舒缓水润 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/477_P_1412368750830.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/477_P_1412368797256.jpg;台湾我的美丽日记芦荟面膜舒缓水润,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-0518;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
478;台湾我的美丽日记草莓优格面膜平衡油脂 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/478_P_1412370798372.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/478_P_1412370838824.jpg;台湾我的美丽日记草莓优格面膜平衡油脂,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3725;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
479;台湾我的美丽日记玻尿酸极效保湿面膜极效水感 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/479_P_1412370873229.jpg;台湾我的美丽日记玻尿酸极效保湿面膜极效水感,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-0501;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
480;台湾我的美丽日记苹果多酚面膜紧实毛孔 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/480_P_1412370956815.jpg;台湾我的美丽日记苹果多酚面膜紧实毛孔,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3633;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
483;台湾我的美丽日记熊果素极净美白面膜极净亮白 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/483_P_1412371185534.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/483_P_1412371268128.jpg;台湾我的美丽日记熊果素极净美白面膜极净亮白,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3671;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
484;台湾我的美丽日记柠檬果C面膜极致锁白 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/484_P_1412371306483.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/484_P_1412371339347.jpg;台湾我的美丽日记柠檬果C面膜极致锁白,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3695;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
487;台湾我的美丽日记保加利亚玫瑰面膜清透净白 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/487_P_1412371605217.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/487_P_1412371642334.jpg;台湾我的美丽日记保加利亚玫瑰面膜清透净白,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3640;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
489;台湾我的美丽日记燕窝面膜透白滋养 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/489_P_1412372176493.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/489_P_1412372223889.jpg;台湾我的美丽日记燕窝面膜透白滋养,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-3626;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
490;台湾我的美丽日记黑珍珠面膜极致润白 10片装;http://www.chishenghuo.com/eimages/201410/goods_img/490_P_1412372256129.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/490_P_1412372324564.jpg;台湾我的美丽日记黑珍珠面膜极致润白,10片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-0495;$12.50;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
497;台湾我的美丽日记2014限量版 7片装;http://www.chishenghuo.com/eimages/201410/goods_img/497_P_1412380149178.jpg;台湾我的美丽日记2014限量版,7片装,面膜贴,冻膜,眼膜,护肤,,保养,,清洁,美妆馆;PM-0761;$9.99;我的美丽日记;0克; (已有0人评论);减少数量 增加数量;;na;;;;
504;中国特产 特级有机去芯白莲子 397g;http://www.chishenghuo.com/eimages/201410/goods_img/504_P_1412613258149.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/504_P_1412982266163.jpg;中国特产,特级有机去芯白莲子,397g,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-2854;$12.99;中国特产;397克; (已有0人评论);减少数量 增加数量;;na;中华;;;
506;盛昌隆 特选熟虾皮 170g 特级补钙佳品;http://www.chishenghuo.com/eimages/201410/goods_img/506_P_1412614476922.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/506_P_1412982142885.jpg;盛昌隆,特选熟虾皮,170g,特级补钙佳品,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-7200;$3.59;盛昌隆;170克; (已有0人评论);减少数量 增加数量;;na;中华;;;
507;香飘飘奶茶 芋头味;http://www.chishenghuo.com/eimages/201410/goods_img/507_P_1412614909814.jpg;香飘飘奶茶,芋头味,奶茶,咖啡,冲饮,方便,速食,饮料,休闲零食;YL-8881;$1.59;香飘飘;80克; (已有0人评论);减少数量 增加数量;;na;中华;;;
508;台湾新正点九福五谷杂粮沙琪玛227g 奶蛋素;http://www.chishenghuo.com/eimages/201410/goods_img/508_P_1412615252714.jpg;台湾新正点九福五谷杂粮沙琪玛227g,奶蛋素,沙琪玛,米果,五谷棒,休闲,膨化,薯片,休闲零食;YL-2265;$2.99;九福;227克; (已有0人评论);减少数量 增加数量;;na;中华;;;
509;白象手擀面 红烧排骨味五连包;http://www.chishenghuo.com/eimages/201410/goods_img/509_P_1413235261477.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/509_P_1414095471070.jpg;白象手擀面,红烧排骨味五连包,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;YL-0331;$4.35;白象;97克; (已有0人评论);减少数量 增加数量;;na;中华;;;
510;力成马标ROXY卤料调味素40g;http://www.chishenghuo.com/eimages/201410/goods_img/510_P_1412794541103.jpg;力成马标ROXY卤料调味素40g,调味,酱料,卤包,海味,调味,养生,休闲零食;YL-5053;$0.89;ROXY力成马标;40克; (已有0人评论);减少数量 增加数量;;na;中华;;;
511;恒龙 特级甜菜脯 400g;http://www.chishenghuo.com/eimages/201410/goods_img/511_P_1412616515182.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/511_P_1412982200512.jpg;恒龙,特级甜菜脯,400g,,拌饭,罐头,蛋类,方便,速食,饮料,休闲零食;YL-3152;$5.99;中国特产;400克; (已有0人评论);减少数量 增加数量;;na;中华;;;
512;台湾小磨坊 南洋肉骨茶 3-4人份;http://www.chishenghuo.com/eimages/201410/goods_img/512_P_1412620000849.jpg;台湾小磨坊,南洋肉骨茶,3-4人份,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-1175;$3.59;小磨坊;60克; (已有0人评论);减少数量 增加数量;;na;中华;$2.99;请稍等, 正在载入中...;
513;DAU XANH去皮绿豆400g 清热解毒;http://www.chishenghuo.com/eimages/201410/goods_img/513_P_1412977301545.jpg;DAU,XANH去皮绿豆400g,清热解毒,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-5017;$4.49;中国特产;400克; (已有0人评论);减少数量 增加数量;;na;中华;;;
514;DAU XANH带皮绿豆半400g 清热解毒;http://www.chishenghuo.com/eimages/201410/goods_img/514_P_1412621277554.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/514_P_1413236530857.jpg;DAU,XANH带皮绿豆半400g,清热解毒,查看所有产品>>,方便,速食,饮料,休闲零食;YL-5019;$5.59;中国特产;400克; (已有0人评论);减少数量 增加数量;;na;中华;;;
516;台湾三媛名果之王 化核应子;http://www.chishenghuo.com/eimages/201410/goods_img/516_P_1412627688897.JPG;台湾三媛名果之王,化核应子,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-5300;$2.29;三媛;142克; (已有0人评论);减少数量 增加数量;;na;中华;;;
519;日本特级黑豆285g 纯天然 养颜;http://www.chishenghuo.com/eimages/201410/goods_img/519_P_1412628530477.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/519_P_1413237329209.jpg;日本特级黑豆285g,纯天然,养颜,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-4386;$5.99;美国特产;285克; (已有0人评论);减少数量 增加数量;;na;中华;;;
520;中国特产 长顺去皮绿豆;http://www.chishenghuo.com/eimages/201410/goods_img/520_P_1412977247253.jpg;中国特产,长顺去皮绿豆,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-4044;$4.49;长顺;0克; (已有0人评论);减少数量 增加数量;;na;中华;;;
524;白象手擀面 香辣牛肉味五连包;http://www.chishenghuo.com/eimages/201410/goods_img/524_P_1413235193307.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/524_P_1414095608679.jpg;白象手擀面,香辣牛肉味五连包,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;YL-0330;$4.35;白象;97克; (已有0人评论);减少数量 增加数量;;na;中华;;;
525;康福牌 台湾鲜虾米;http://www.chishenghuo.com/eimages/201412/goods_img/525_P_1418673521315.jpg;康福牌,台湾鲜虾米,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-0304;$3.59;康福牌;85克; (已有0人评论);减少数量 增加数量;;na;中华;;;
526;中国特产 大红杞子142g;http://www.chishenghuo.com/eimages/201410/goods_img/526_P_1412794284159.jpg;中国特产,大红杞子142g,滋补品,药材,海味,调味,养生,休闲零食;YL-0703;$12.99;中国特产;142克; (已有0人评论);减少数量 增加数量;;na;;;;
527;今麦郎珍品红烧牛肉面五连包特惠装;http://www.chishenghuo.com/eimages/201410/goods_img/527_P_1413233588470.jpg,http://www.chishenghuo.com/eimages/201410/goods_img/527_P_1414003004189.jpg;今麦郎珍品红烧牛肉面五连包特惠装,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;YL-6711;$3.65;今麦郎;110克; (已有0人评论);减少数量 增加数量;;na;中华;;;
528;日清出前一丁黑蒜油猪骨汤味 100g;http://www.chishenghuo.com/eimages/201412/goods_img/528_P_1418684020854.jpg;日清出前一丁黑蒜油猪骨汤味,100g,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;YL-3001;$1.15;NISSIN日清;100克; (已有0人评论);减少数量 增加数量;;na;中华;;;
529;日清出前一丁九州猪骨浓汤味 100g;http://www.chishenghuo.com/eimages/201410/goods_img/529_P_1413232677408.jpg;日清出前一丁九州猪骨浓汤味,100g,方便面,手擀面,港式炒面,方便,速食,饮料,休闲零食;YL-00025;$1.15;NISSIN日清;100克; (已有0人评论);减少数量 增加数量;;na;中华;;;
530;台湾三媛名果之王 甘草榄皇;http://www.chishenghuo.com/eimages/201410/goods_img/530_P_1412698879586.jpg;台湾三媛名果之王,甘草榄皇,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-5102;$2.29;三媛;142克; (已有0人评论);减少数量 增加数量;;na;中华;;;
531;台湾三媛名果之王 白干甜梅;http://www.chishenghuo.com/eimages/201410/goods_img/531_P_1413224332473.jpg;台湾三媛名果之王,白干甜梅,豆干,甘栗,蜜饯,休闲,膨化,薯片,休闲零食;YL-5050;$2.29;三媛;142克; (已有0人评论);减少数量 增加数量;;na;中华;;;
532;庄园 东北有机酸白菜 火锅必备;http://www.chishenghuo.com/eimages/201410/goods_img/532_P_1412712996463.jpg;庄园,东北有机酸白菜,火锅必备,火锅,锅底,蘸料,海味,调味,养生,休闲零食;YL-1950;$2.99;庄园;454克; (已有1人评论);减少数量 增加数量;;na;中华;;;
533;台湾小磨坊 元气烧酒鸡 3-4人份;http://www.chishenghuo.com/eimages/201410/goods_img/533_P_1412702255645.png;台湾小磨坊,元气烧酒鸡,3-4人份,五谷杂粮,干货,汤包,海味,调味,养生,休闲零食;YL-0116;$3.59;小磨坊;48克; (已有0人评论);减少数量 增加数量;;na;中华;$2.99;请稍等, 正在载入中...;
534;咸亨之味 萝卜干70g 爽脆 开胃;http://www.chishenghuo.com/eimages/201410/goods_img/534_P_1413915717960.jpg;咸亨之味,萝卜干70g,爽脆,开胃,拌饭,罐头,蛋类,方便,速食,饮料,休闲零食;YL-2245;$0.59;咸亨之味;70克; (已有0人评论);减少数量 增加数量;;na;中华;;;
